ID;BENEFICIAIRE;MONTANT;ID_DEPUTE;NOM_DEPUTE;GROUPE;DEP;
7724;ES Plain ;2500;266797;GOSSELIN Philippe;UMP;Manche;
7725;ES Torigni Section Cycliste;1000;266797;GOSSELIN Philippe;UMP;Manche;
7726;ESAT Atelier Polangis;5000;1630;HERBILLON Michel;UMP;Val-de-Marne;
7727;ESC (Etoile Sportive Catalane);10000;608348;AYLAGAS Pierre;SRC;Pyrénées-Orientales;
7728;ESC TRAPPES SAINT-QUENTIN-EN-YVELINES;20000;609465;MALLÉ Jean-Philippe;SRC;Yvelines;
7729;Escalade et loisirs pour tous;5000;610291;HAMMADI Razzy;SRC;Seine-Saint-Denis;
7730;Escale Boissière;1800;332747;de RUGY François;ECOLO;Loire-Atlantique;
7731;Escapade du Haut-Allier;1000;607090;VIGIER Jean-Pierre;UMP;Haute-Loire;
7732;Escultors;1000;344492;SIRE Fernand;UMP;Pyrénées-Orientales;
7733;ESD Montreuil;15000;610291;HAMMADI Razzy;SRC;Seine-Saint-Denis;
7734;ESGA Basket;3000;334906;MEUNIER Philippe;UMP;Rhône;
7735;Eskale;40000;610667;SERVILLE Gabriel;GDR;Guyane;
7736;ESM Judo;1000;2796;TEISSIER Guy;UMP;Bouches-du-Rhône;
7737;Espace 16 ;7000;1020;DEBRE Bernard;UMP;Paris;
7738;Espace Brémontier ;10000;1020;DEBRE Bernard;UMP;Paris;
7739;Espace Création;1000;267506;VITEL Philippe;UMP;Var;
7740;ESPACE FERNANDEL;10000;695;BURRONI Vincent;SRC;Bouches-du-Rhône;
7741;Espace Jeunes du Lezayen;1000;345994;DRAPEAU Jean-Luc;SRC;Deux-Sèvres;
7742;Espace Jeunesse de la commune de Roques sur Garonne;2000;606363;BORGEL Christophe;SRC;Haute-Garonne;
7743;Espace libre;3000;267151;GORGES Jean-Pierre;UMP;Eure-et-Loir;
7744;Espace nature Isère;5000;606910;BONNETON Michèle;ECOLO;Isère;
7745;Espace Public Numérique du 3e;7000;608920;DAGOMA Seybah;SRC;Paris;
7746;Espace Simone de Beauvoir;8000;877;CLERGEAU Marie-Françoise;SRC;Loire-Atlantique;
7747;Espace Social et Culturel Victor Hugo;2000;267260;POLETTI Bérengère;UMP;Ardennes;
7748;Espace socio-culturel Déome;1000;267429;CINIERI Dino;UMP;Loire;
7749;Espace Vêtement du Cœur;15000;608495;BRAILLARD Thierry;RRDP;Rhône;
7750;Espérance Corvol Basket;1000;2338;PAUL Christian;SRC;Nièvre;
7751;Espérance Vaillante de Granville Natation;1000;333134;HUET Guénhaël;UMP;Manche;
7752;Espoir;1000;606478;FOULON Yves;UMP;Gironde;
7753;Espoir 12;1500;267266;CENSI Yves;UMP;Aveyron;
7754;Espoir 12 Pour Handicap Psychique;1000;267512;MARC Alain;UMP;Aveyron;
7755;Espoir Bondy;12500;336971;GOLDBERG Daniel;SRC;Seine-Saint-Denis;
7756;Espoir Cycliste Arbent-Marchon;1000;605036;ABAD Damien;UMP;Ain;
7757;Espoir Jeunesse;3467;610820;TUAIVA Jean-Paul ;UDI;Polynésie Française;
7758;ESPOIR LOGELHEIM;5000;334654;STRAUMANN Eric;UMP;Haut-Rhin;
7759;Espoir Oc;1000;266788;MOREL-A-L'HUISSIER Pierre;UMP;Lozère;
7760;Espoir pour l’Arménie;5000;2597;ROCHEBLOINE François ;UDI;Loire;
7761;Espoir Pour un Bébé;1000;223837;BROCHAND Bernard;UMP;Alpes-Maritimes;
7762;Espoirs jeunes;10000;267534;PANE Luce;SRC;Seine-Maritime;
7763;Esprit Passion Sport Congo;1000;267148;GILARD Franck;UMP;Eure;
7764;Esprit Rock;1000;345897;RICHARD Arnaud  ;UDI;Yvelines;
7765;ESSADI;6000;610860;CORONADO Sergio;ECOLO;Français établis hors de France;
7766;Esserval-Tartre;5000;332523;DALLOZ Marie Christine;UMP;Jura;
7767;ESSF (Entente Sportive Solliès la Farlède);1500;267506;VITEL Philippe;UMP;Var;
7768;Essor;5000;609365;GUAINO Henri;UMP;Yvelines;
7769;Essor Riviera Karaté;3000;330240;CIOTTI Eric;UMP;Alpes-Maritimes;
7770;ESSUILES;1550;998;DASSAULT Olivier;UMP;Oise;
7771;ESVL Handball;32000;2011;LUCA Lionnel;UMP;Alpes-Maritimes;
7772;Etablissement d'élevage des cervidés de NC (EDEC);8380;610775;GOMES Philippe ;UDI;Nouvelle-Calédonie;
7773;Etablissements scolaires de Savoie;4500;608785;LACLAIS Bernadette;SRC;Savoie;
7774;Etats d'âmes;1000;267429;CINIERI Dino;UMP;Loire;
7775;Ethique, Pérennité, Développement;20000;719;CAMBADÉLIS Jean-Christophe;SRC;Paris;
7776;Etincelles aquatiques;20000;606693;LE CALLENNEC Isabelle;UMP;Ille-et-Vilaine;
7777;ETOIL' CLOWN;5000;331014;QUERE Catherine;SRC;Charente-Maritime;
7778;Etoile cycliste du Léman;2500;267532;FRANCINA Marc;UMP;Haute-Savoie;
7779;Etoile Cycliste Sainte Marguerite;1000;2796;TEISSIER Guy;UMP;Bouches-du-Rhône;
7780;Etoile de Charleville-Mézières Ardennes Basket;7000;605278;LÉONARD Christophe;SRC;Ardennes;
7781;Etoile du Bugey Rugby;1000;605036;ABAD Damien;UMP;Ain;
7782;Etoile Du Carmel - club de football de Basse-Terre                         N° d'affiliation FFF : 516075;5000;643145;VAINQUEUR-CHRISTOPHE  Hélène;SRC;Guadeloupe;
7783;Etoile filante d'Iracoubo;20000;337504;BERTHELOT Chantal;SRC;Guyane;
7784;ETOILE GYMNIQUE;1000;2952;WARSMANN Jean-Luc;UMP;Ardennes;
7785;Etoile Sportive de Beaulieu;4000;267042;FAVENNEC Yannick ;UDI;Mayenne;
7786;Etoile Sportive de Canéjan;20400;331990;ROUSSET Alain;SRC;Gironde;
7787;Etoile sportive de Fraisses - Basket;1000;267429;CINIERI Dino;UMP;Loire;
7788;Etoile sportive de Frans;1000;1012;DE LA VERPILLIERE Charles;UMP;Ain;
7789;ETOILE SPORTIVE DE SAINT SIMON;1000;606299;MOUDENC Jean-Luc;UMP;Haute-Garonne;
7790;Etoile Sportive Milloise;8000;1761;KERT Christian;UMP;Bouches-du-Rhône;
7791;Etoile Sportive Mouvalloise;1000;1459;GERARD Bernard;UMP;Nord;
7792;Etoile Sportive Ormoy-Duvy;1000;1031;DEGAUCHY Lucien;UMP;Oise;
7793;Etoile Sportive Passage à Niveau Mantéga E.S.P.A.N.M ;1000;2667;SALLES Rudy  ;UDI;Alpes-Maritimes;
7794;Etoile Sportive Pétanque de Formerie;1000;2048;MANCEL Jean-François;UMP;Oise;
7795;Etoile Sportive St André Foot ESSA;2000;2667;SALLES Rudy  ;UDI;Alpes-Maritimes;
7796;ETREILLERS;2500;267080;BERTRAND Xavier;UMP;Aisne;
7797;Etude Populaires d'Amiens Metropole;2000;609520;POMPILI Barbara;ECOLO;Somme;
7798;EUREKA;2000;334149;FASQUELLE Daniel;UMP;Pas-de-Calais;
7799;Europe et Cie;12000;334755;MUET Pierre-Alain;SRC;Rhône;
7800;Evanli;3000;267506;VITEL Philippe;UMP;Var;
7801;Eveil de Lyon;5000;344776;NACHURY Dominique;UMP;Rhône;
7802;Eveil et Danse;3500;267605;PECRESSE Valérie;UMP;Yvelines;
7803;Eveil Foot Le Tallud;1500;345994;DRAPEAU Jean-Luc;SRC;Deux-Sèvres;
7804;Eveil musical;3000;267605;PECRESSE Valérie;UMP;Yvelines;
7805;Eveil pour tous;1500;230329;LAMOUR Jean-François;UMP;Paris;
7806;Eveil Sportif Lamurien;1000;334843;VERCHERE Patrice;UMP;Rhône;
7807;Eveil ton Art;8500;1263;ESTROSI Christian;UMP;Alpes-Maritimes;
7808;Eveneco;5000;608686;BAUMEL Philippe;SRC;Saône-et-Loire;
7809;Evit ar  Blijadur;1000;606693;LE CALLENNEC Isabelle;UMP;Ille-et-Vilaine;
7810;Evreux Kick-Boxing Netreville;1000;331481;LE MAIRE Bruno;UMP;Eure;
7811;Expo Bible;3000;687214;BERRIOS Sylvain;UMP;Val-de-Marne;
7812;Eybens Sport Adapté;3000;332384;ISSINDOU Michel;SRC;Isère;
7813;F.N.A.C.A;1500;267057;LETT Céleste;UMP;Moselle;
7814;F.N.A.C.A;2000;2084;MARLEIX Alain;UMP;Cantal;
7815;F6KOP  Radio Club de Provins;1000;1695;JACOB Christian;UMP;Seine-et-Marne;
7816;FAAHEIURA  ";1623;610820;TUAIVA Jean-Paul ;UDI;Polynésie Française;
7817;FAC;2000;330788;REYNES Bernard;UMP;Bouches-du-Rhône;
7818;Faiga-Wallis et Futuna;2000;693008;POLUTÉLÉ Napole;SRC;Wallis-et-Futuna;
7819;FAIRBAND.Union des Sociétés Juives de France;15000;267954;HOFFMAN-RISPAL Daniele;SRC;Paris;
7820;Faites le cirque avec nous;5000;605625;ATTARD Isabelle;ECOLO;Calvados;
7821;Falicon en Fleurs;4000;2667;SALLES Rudy  ;UDI;Alpes-Maritimes;
7822;FAM Foyer d'accueil Les Yverières";10000;606230;VERDIER Fabrice;SRC;Gard;
7823;FAMAPP (Fédération des AMAP de Picardie);6000;609520;POMPILI Barbara;ECOLO;Somme;
7824;Familles de France;1500;230329;LAMOUR Jean-François;UMP;Paris;
7825;Familles de France;1000;1931;LELLOUCHE Pierre;UMP;Paris;
7826;Familles Nombreuses;1500;223837;BROCHAND Bernard;UMP;Alpes-Maritimes;
7827;Familles Rurales;1000;243;ALBARELLO Yves;UMP;Seine-et-Marne;
7828;Familles Rurales;4000;1699;JACQUAT Denis;UMP;Moselle;
7829;Familles Rurales ;1000;1031;DEGAUCHY Lucien;UMP;Oise;
7830;Familles rurales Chavanay;500;267429;CINIERI Dino;UMP;Loire;
7831;FAMILLES RURALES DE DOUZY;1000;2952;WARSMANN Jean-Luc;UMP;Ardennes;
7832;Familles rurales de Larche;4700;2265;NAUCHE Philippe;SRC;Corrèze;
7833;FAMILLES RURALES DE QUATRE CHAMPS;1000;2952;WARSMANN Jean-Luc;UMP;Ardennes;
7834;Familles Rurales du Val de Vennes;3000;605991;GENEVARD Annie;UMP;Doubs;
7835;Familles Rurales Gault St Denis / Moriers;1500;331582;VIGIER Philippe ;UDI;Eure-et-Loir;
7836;Familles Rurales Le Meux;1000;1031;DEGAUCHY Lucien;UMP;Oise;
7837;Familles rurales St Genest Malifaux;1000;267429;CINIERI Dino;UMP;Loire;
7838;Fanfare de Fouday;1000;266774;FURST Laurent;UMP;Bas-Rhin;
7839;Fanfare et Clique;2500;267591;FENECH Georges;UMP;Rhône;
7840;Fanfare Municipale de Blancafort;1000;1379;FROMION Yves;UMP;Cher;
7841;Fare Heimanava;4167;1373;FRITCH Edouard ;UDI;Polynésie Française;
7842;FAUX VILLECERF;1000;369;BAROIN François;UMP;Aube;
7843;FAVS;1000;609442;TETART Jean-Marie;UMP;Yvelines;
7844;FAY LES MARCILLY;7000;369;BAROIN François;UMP;Aube;
7845;FC Angy;1000;267743;COURTIAL Edouard;UMP;Oise;
7846;FC Bourg Argental;1000;267429;CINIERI Dino;UMP;Loire;
7847;FC Bussy-Saint-Georges ;1000;609292;RIHAN CYPEL Eduardo;SRC;Seine-et-Marne;
7848;FC Condé sur Noireau;3000;2828;TOURRET Alain;RRDP;Calvados;
7849;FC GOBELINS;10000;1880;LE GUEN Jean-Marie;SRC;Paris;
7850;FC Masny;1540;267492;CANDELIER Jean-Jacques;GDR;Nord;
7851;FC Prairies;1000;267429;CINIERI Dino;UMP;Loire;
7852;FC Saint-Joseph;3000;2597;ROCHEBLOINE François ;UDI;Loire;
7853;fc Vallée de la Gresse;1000;342415;BATTISTEL Marie-Noëlle;SRC;Isère;
7854;FCBS - Football Club des Bords de Saône;1000;1012;DE LA VERPILLIERE Charles;UMP;Ain;
7855;FCO Firminy Insersport;1000;267429;CINIERI Dino;UMP;Loire;
7856;FCO Football;1000;1838;LASSALLE Jean;NI;Pyrénées-Atlantiques;
7857;FCPE 66;1500;608328;NEUVILLE Ségolène;SRC;Pyrénées-Orientales;
7858;FCPE de l'Aveyron;1500;330546;MARCEL Marie-Lou;SRC;Aveyron;
7859;FCSR Rugby;2500;230;ACCOYER Bernard;UMP;Haute-Savoie;
7860;FDFR 30;3500;606258;CAVARD Christophe;ECOLO;Gard;
7861;Féderation artisanale Rima Aravihi;833;1373;FRITCH Edouard ;UDI;Polynésie Française;
7862;Fédération Commerciale de 3 communes de la Siagne (Pégomas, Auribeau, La Roquette);1000;267794;TABAROT Michèle;UMP;Alpes-Maritimes;
7863;Fèdération Compagnonnique des Métiers du Batiment;1000;267512;MARC Alain;UMP;Aveyron;
7864;Fédération de Ki Shin Tai Jutsu;1500;2815;TIAN Dominique;UMP;Bouches-du-Rhône;
7865;Fédération Départementale des Aînés Ruraux;1000;266788;MOREL-A-L'HUISSIER Pierre;UMP;Lozère;
7866;Fédération départementale des CUMA de la Dordogne;18000;1032;DEGUILHEM Pascal;SRC;Dordogne;
7867;Fédération Départementale des Foyers Ruraux de Charente-Maritime;2000;331014;QUERE Catherine;SRC;Charente-Maritime;
7868;Fédération départementale des Gardes particuliers de la Manche;1500;266797;GOSSELIN Philippe;UMP;Manche;
7869;Fédération Départementale des Maisons Familiales Rurales de la Charente-Maritime;12000;331014;QUERE Catherine;SRC;Charente-Maritime;
7870;Fédération des Alpes-Maritimes du Secours Populaire Français;4000;1263;ESTROSI Christian;UMP;Alpes-Maritimes;
7871;Fédération des Associations Mahoraises de Métropole (FAMM);10000;610758;ABOUBACAR Ibrahim;SRC;Mayotte;
7872;Fédération des CIQ du 10éme arrondissement;1000;2796;TEISSIER Guy;UMP;Bouches-du-Rhône;
7873;Fédération des CIQ du 9éme arrondissement;1000;2796;TEISSIER Guy;UMP;Bouches-du-Rhône;
7874;Fédération des Clubs taurins;1000;267457;ABOUD Élie;UMP;Hérault;
7875;Fédération des conseils de parents d'élèves de la Guadeloupe;10000;268039;JALTON Eric;SRC;Guadeloupe;
7876;Fédération des Foyers Ruraux;2500;266788;MOREL-A-L'HUISSIER Pierre;UMP;Lozère;
7877;Fédération des Maisons Familiales Rurales de Basse Normandie;1000;2236;MORIN Hervé ;UDI;Eure;
7878;Fédération des oeuvres Laïques;3500;334951;VILLAUMÉ Jean-Michel;SRC;Haute-Saône;
7879;Fédération des Organisations Laïques de l'Indre;15000;810;CHANTEGUET Jean-Paul;SRC;Indre;
7880;Fédération des Secouristes Français Croix Blanche;1500;267728;PRIOU Christophe;UMP;Loire-Atlantique;
7881;Fédération des Sociétés de Bourles de Tourcoing;1300;607846;DARMANIN Gérald;UMP;Nord;
7882;fédération française de ski;1500;342415;BATTISTEL Marie-Noëlle;SRC;Isère;
7883;Fédération française de ski;2000;608851;DION Sophie;UMP;Haute-Savoie;
7884;Fédération française des banques alimentaires;26500;;
7885;Fédération française des banques alimentaires;50000;;
7886;Fédération française des médaillés jeunesse et sport - Comité départemental de l’Aisne;1500;605076;BECHTEL Marie-Françoise;SRC;Aisne;
7887;Fédération internationale des ligues des droits de l'homme;10000;610968;AMIRSHAHI Pouria;SRC;Français établis hors de France;
7888;Fédération Leucémie Espoir (FIF) ;14500;267695;ADAM Patricia;SRC;Finistère;
7889;Fédération Meuse Escrime;3500;333421;PANCHER Bertrand  ;UDI;Meuse;
7890;Fédération musicale de la Région Centre ;5000;606745;BRUNEAU Isabelle;SRC;Indre;
7891;Fédération musulmane de la Gironde;50000;642743;FELTESSE Vincent;SRC;Gironde;
7892;Fédération nationale André MAGINOT  groupement 92,  Trémont sur Saulx";1000;333421;PANCHER Bertrand  ;UDI;Meuse;
7893;Fédération nationale des anciens combattants d'Afrique du Nord;3000;230329;LAMOUR Jean-François;UMP;Paris;
7894;Fédération nationale des anciens combattants d'Algérie;5000;334768;TOURAINE Jean-Louis;SRC;Rhône;
7895;Fédération nationale des jardins familiaux et collectifs;1500;1198;DUMONT Laurence;SRC;Calvados;
7896;Fédération Nationale Léo Lagrange ;15000;607769;PAUVROS Rémi;SRC;Nord;
7897;Fédération nationale Solidarité Femmes;5000;;
7898;Félis;1000;267327;MESLOT Damien;UMP;Territoire-de-Belfort;
7899;Felix Félis - Animaux sans maîtres;1000;1574;GUIBAL Jean-Claude;UMP;Alpes-Maritimes;
7900;Femme Egalité Emploi (FETE);1000;608695;UNTERMAIER Cécile;SRC;Saône-et-Loire;
7901;Femme relais;5000;607553;POTIER Dominique;SRC;Meurthe-et-Moselle;
7903;Femmes d'Elbeuf et d'Ailleurs;2000;609520;POMPILI Barbara;ECOLO;Somme;
7902;Femmes de Mer en partage;1000;606478;FOULON Yves;UMP;Gironde;
7904;Femmes des Camélias;20000;610681;BAREIGTS Ericka;SRC;Réunion;
7905;Femmes du Morillons;5000;610291;HAMMADI Razzy;SRC;Seine-Saint-Denis;
7906;Femmes et enfants du monde;2000;608851;DION Sophie;UMP;Haute-Savoie;
7907;Femmes Relais 20 eme;10000;267954;HOFFMAN-RISPAL Danièle;SRC;Paris;
7908;Femmes solidaires;1200;609520;POMPILI Barbara;ECOLO;Somme;
7909;Femmes solidaires Fontenay sous Bois;2500;610427;ABEILLE Laurence;ECOLO;Val-de-Marne;
7910;FENARA 48;1000;266788;MOREL-A-L'HUISSIER Pierre;UMP;Lozère;
7911;FENETRE SUR COUR;2500;267378;LEVY Geneviève;UMP;Var;
7912;FEP Foyer d'éducation populaire de Monésie;10000;610654;NILOR Jean-Philippe;GDR;Martinique;
7914;Feria d'OC;1000;267457;ABOUD Élie;UMP;Hérault;
7913;Féria de Bezonnes;5000;267266;CENSI Yves;UMP;Aveyron;
7928;Festi'Vittel;5000;1362;FRANQUEVILLE Christian;SRC;Vosges;
7929;Festiv'Jazz de Chabeuil;1000;2083;MARITON Hervé;UMP;Drôme;
7915;Festival Baroque de Pontoise;10000;1661;HOUILLON Philippe;UMP;Val-d'Oise;
7916;Festival d'Armor Plougonvelin;2000;606149;BLEUNVEN Jean-Luc;SRC;Finistère;
7917;Festival d'Auvers sur Oise;10000;1661;HOUILLON Philippe;UMP;Val-d'Oise;
7918;Festival de la Chanson Française;15000;2338;PAUL Christian;SRC;Nièvre;
7919;Festival de la Magie du Fantastique et de l'Illusion de la Vilel Nouvelle;10000;606924;HUILLIER Joëlle;SRC;Isère;
7920;Festival de Rencontre Internationale Folklore Enfantin (RIFE) ;1000;345994;DRAPEAU Jean-Luc;SRC;Deux-Sèvres;
7921;Festival du Livre en Bretagne - GOURENEZ;4000;267728;PRIOU Christophe;UMP;Loire-Atlantique;
7922;Festival du livre et de la presse d'Ecologie;10000;735;CARESCHE Christophe;SRC;Paris;
7923;Festival du livre et de la presse d'écologie;3500;609016;BAUPIN Denis;ECOLO;Paris;
7924;Festival du rire;3000;342997;GOUGET Jean-Claude;SRC;Lot-et-Garonne;
7925;FESTIVAL INTERNATIONAL THEATRE D'ENFANTS;1000;606299;MOUDENC Jean-Luc;UMP;Haute-Garonne;
7926;Festivals Cocteau;3000;608851;DION Sophie;UMP;Haute-Savoie;
7927;Festivités Carnavalesques de Saint-Martin;20000;610830;GIBBES Daniel;UMP;Saint-Barthélemy et Saint-Martin;
7930;Fête de l'Ane - Suarce;1000;267327;MESLOT Damien;UMP;Territoire-de-Belfort;
7931;Fête des Métais;5000;267728;PRIOU Christophe;UMP;Loire-Atlantique;
7932;Fête du Beaujolais Gourmand;4000;334843;VERCHERE Patrice;UMP;Rhône;
7933;Fete le savoir;2100;610427;ABEILLE Laurence;ECOLO;Val-de-Marne;
7934;FFR Randonnée;7500;336112;VALAX Jacques;SRC;Tarn;
7935;FIDH;10000;543;BLOCHE Patrick;SRC;Paris;
7936;FIT - Une Femme un Toît;5000;608920;DAGOMA Seybah;SRC;Paris;
7937;FJEP Danse;1500;334906;MEUNIER Philippe;UMP;Rhône;
7938;FJEP DONCHERY;1000;2952;WARSMANN Jean-Luc;UMP;Ardennes;
7939;FJEP Karaté;1000;334906;MEUNIER Philippe;UMP;Rhône;
7940;FL Basket Chambon;1000;267429;CINIERI Dino;UMP;Loire;
7941;FLAM Pékin;10000;2073;MARIANI Thierry;UMP;Français établis hors de France;
7942;FLAM Shanghai;5000;2073;MARIANI Thierry;UMP;Français établis hors de France;
7943;Flammes Carolo Basket Ardennes ASPTT;10000;605278;LÉONARD Christophe;SRC;Ardennes;
7944;FLAVY-LE-MARTEL;3500;267080;BERTRAND Xavier;UMP;Aisne;
7945;Flèche Mareilloise;4000;2229;MORANGE Pierre;UMP;Yvelines;
7946;Floréal;1000;605952;ROMAGNAN Barbara;SRC;Doubs;
7947;Florimont;4000;609016;BAUPIN Denis;ECOLO;Paris;
7948;FLUQUIERES;2000;267080;BERTRAND Xavier;UMP;Aisne;
7949;FMES;1500;267378;LEVY Geneviève;UMP;Var;
7950;FMES;5000;267506;VITEL Philippe;UMP;Var;
7951;FNAB;10000;;
7952;FNACA;2000;695;BURRONI Vincent;SRC;Bouches-du-Rhône;
7953;FNACA;1000;267512;MARC Alain;UMP;Aveyron;
7954;FNACA;1000;334906;MEUNIER Philippe;UMP;Rhône;
7955;FNACA;2000;642788;VERAN Olivier;SRC;Isère;
7956;Fnaca Andrésy Chanteloup Maurecourt";1000;345897;RICHARD Arnaud  ;UDI;Yvelines;
7957;FNACA de Mornant;1000;267591;FENECH Georges;UMP;Rhône;
7958;FNACA Montreuil;7000;610291;HAMMADI Razzy;SRC;Seine-Saint-Denis;
7959;FNACA St Amand;1500;1401;GALUT Yann;SRC;Cher;
7960;FNAREN;5000;332305;GILLE Jean-Patrick;SRC;Indre-et-Loire;
7961;FNASAT;10000;332305;GILLE Jean-Patrick;SRC;Indre-et-Loire;
7962;FNATH;10000;609845;BEAUBATIE Catherine;SRC;Haute-Vienne;
7963;FNATH;1100;2430;PLISSON Philippe;SRC;Gironde;
7964;FNATH;1000;2801;TERROT Michel;UMP;Rhône;
7965;FNATH 31;3000;1689;IMBERT Françoise;SRC;Haute-Garonne;
7966;FNATH Asso des Accidentés de la vie Grpt Haute Normandie;2000;2236;MORIN Hervé ;UDI;Eure;
7967;FNATH Sète Bassin de Thau;1200;606623;DENAJA Sébastien;SRC;Hérault;
7968;FNE;11000;;
7969;FNE Doubs;5800;605963;ALAUZET Eric;ECOLO;Doubs;
7970;Foire aux Fromages;1000;1031;DEGAUCHY Lucien;UMP;Oise;
7971;Foire exposition agricole et artisanale de Bourail;12570;610775;GOMES Philippe ;UDI;Nouvelle-Calédonie;
7972;Foire exposition agricole et artisanale de Koumac et du Nord;12570;610775;GOMES Philippe ;UDI;Nouvelle-Calédonie;
7973;FOL;7000;336112;VALAX Jacques;SRC;Tarn;
7974;Foncière de Remembrement de la Commune d'Ouvrouer-les-Champs;2000;267735;DE GANAY Claude;UMP;Loiret;
7975;Fondation Charles de Gaulle;30000;;
7976;Fondation Claude Pompidou;100000;;
7977;Fondation Colegio Francia;4000;610860;CORONADO Sergio;ECOLO;Français établis hors de France;
7978;Fondation Concorde;15000;;
7979;Fondation Danielle Mitterrand-France Libertés;100000;;
7981;Fondation de l'Armée du Salut;2000;268051;GROUARD Serge;UMP;Loiret;
7982;Fondation de l'écologie politique;50000;;
7980;Fondation de la Résistance;20000;;
7983;Fondation du Patrimoine;8000;560;BOISSERIE Daniel;SRC;Haute-Vienne;
7984;Fondation du patrimoine;5000;605888;LE HOUEROU Annie;SRC;Côtes-d'Armor;
7985;Fondation Gabriel Péri;130000;;
7986;Fondation internationale des finances publiques (FONDAFIP);25000;;
7987;Fondation Jean Jaurès;170000;;
7988;Fondation Nicolas Hulot pour la Nature et l'Homme;10000;;
7989;Fondation Nicolas Hulot pour la Nature et l'Homme;30000;;
7990;Fondation pour l'innovation politique;160000;;
7991;Fondation ResPublica;90000;;
7992;Fondation Ripaille;2000;267532;FRANCINA Marc;UMP;Haute-Savoie;
7993;Fondation Robert Schumann;10000;267895;CHARTIER Jérôme;UMP;Val-d'Oise;
7994;Fondation Robert Schumann;90000;;
7995;Fondation Royaumont;5000;267886;PONIATOWSKI Axel;UMP;Val-d'Oise;
7996;Fondation Sciences Citoyennes;3500;543;BLOCHE Patrick;SRC;Paris;
7997;Fondation Terra Nova;30000;;
7998;Fonds Arménien de France;130000;2631;ROUQUET René;SRC;Val-de-Marne;
7999;Fonds de Promotion de l'enseignement de la langue française en Georgie;10000;2073;MARIANI Thierry;UMP;Français établis hors de France;
8000;FONSOMME;3500;267080;BERTRAND Xavier;UMP;Aisne;
8001;FONTENAY TORCY;1000;2048;MANCEL Jean-François;UMP;Oise;
8002;Fontenu;12000;332523;DALLOZ Marie Christine;UMP;Jura;
8003;Foot Amberieu;1300;605036;ABAD Damien;UMP;Ain;
8004;FOOT BALL CLUB  de Massy";20000;1567;GUEDJ Jérôme;SRC;Essonne;
8005;Foot Club Val de Durance;2000;330788;REYNES Bernard;UMP;Bouches-du-Rhône;
8006;Foot et loisirs des Clairs soleils;1000;605963;ALAUZET Eric;ECOLO;Doubs;
8007;Foot Mont Pilat;1000;267429;CINIERI Dino;UMP;Loire;
8008;Football Association Marseille Féminin;2000;330684;BOYER Valérie;UMP;Bouches-du-Rhône;
8009;Football Club;1500;230;ACCOYER Bernard;UMP;Haute-Savoie;
8010;Football Club;1000;1031;DEGAUCHY Lucien;UMP;Oise;
8011;Football Club Avolsheim;1000;266774;FURST Laurent;UMP;Bas-Rhin;
8012;Football Club Carpentras;3000;609726;AUBERT Julien;UMP;Vaucluse;
8013;Football Club Charvieu-Chavagneux;1500;2250;MOYNE-BRESSAND Alain;UMP;Isère;
8014;Football Club Châtillon;1000;345994;DRAPEAU Jean-Luc;SRC;Deux-Sèvres;
8015;Football Club Chevry-Cossigny 77;2000;267813;GEOFFROY Guy;UMP;Seine-et-Marne;
8016;Football Club de Balbronn;1000;266774;FURST Laurent;UMP;Bas-Rhin;
8017;Football Club de Deulement;1000;1001;DAUBRESSE Marc-Philippe;UMP;Nord;
8018;Football Club de la Plaine de l'Ain;1000;1012;DE LA VERPILLIERE Charles;UMP;Ain;
8019;Football Club de Lambersart;1000;1001;DAUBRESSE Marc-Philippe;UMP;Nord;
8020;Football Club de Longjumeau;2000;267628;KOSCIUSKO-MORIZET Nathalie;UMP;Essonne;
8021;Football Club de Luenaz;1000;1012;DE LA VERPILLIERE Charles;UMP;Ain;
8022;Football Club de Mantes;15000;609435;DESCAMPS-CROSNIER Françoise;SRC;Yvelines;
8023;Football Club de Montreux-Château;1000;267327;MESLOT Damien;UMP;Territoire-de-Belfort;
